awardID,lat,lon,precision,type,scope
00050414,24.19167,55.76056,3,2,3
00050871,24.46667,54.36667,3,2,3
00056649,25.25817,55.30472,9,2,3
00057797,24.46667,54.36667,3,2,4
00060650,25.25817,55.30472,9,2,3
00061064,24.46667,54.36667,3,2,3
00061885,25.25817,55.30472,9,2,3
00062388,25.25817,55.30472,9,2,3
00062389,25.25817,55.30472,9,1,3
00066947,25.25817,55.30472,9,2,3
00011214,-26.82414,-65.2226,4,2,3
00032074,-34,-64,9,2,3
00033919,-26.17753,-58.17814,4,2,3
00033919,-26.82414,-65.2226,4,2,3
00033919,-27.36708,-55.89608,4,2,3
00033919,-27.46056,-58.98389,4,2,3
00033919,-24.19456,-65.29712,4,2,3
00033919,-28.46957,-65.78524,4,2,3
00033919,-24.7859,-65.41166,4,2,3
00033919,-27.79511,-64.26149,4,2,3
00033919,-27.4806,-58.8341,4,2,3
00034026,-28.46957,-65.78524,4,2,3
00034026,-29.41105,-66.85067,4,2,3
00034026,-32.89084,-68.82717,4,2,3
00034026,-31.5375,-68.53639,4,2,3
00034026,-33.29501,-66.33563,4,2,3
00034026,-24.7859,-65.41166,4,2,3
00034316,-40,-67,4,1,3
00037379,-34.61315,-58.37723,3,1,3
00037462,-27.79511,-64.26149,4,1,3
00037975,-34.61315,-58.37723,3,1,3
00040267,-34.61315,-58.37723,3,1,3
00041317,-34.61315,-58.37723,3,1,3
00042695,-34.61315,-58.37723,3,1,3
00042725,-34.61315,-58.37723,3,1,3
00042764,-34.61315,-58.37723,3,1,2
00042795,-34.61315,-58.37723,3,2,3
00042824,-34.61315,-58.37723,3,2,3
00043829,-44,-68,4,2,3
00044932,-34.61315,-58.37723,3,2,3
00045257,-27.36708,-55.89608,4,2,3
00045257,-26.17753,-58.17814,4,2,3
00045257,-26.82414,-65.2226,4,2,3
00045257,-44,-69,4,2,3
00045257,-31.63333,-60.7,4,2,3
00045257,-54.5,-67,4,2,3
00045257,-40,-67,4,2,3
00045257,-32,-59,4,2,3
00045257,-31.5375,-68.53639,4,2,3
00045257,-30,-67.3,4,2,3
00045267,-38.95161,-68.0591,3,2,3
00045362,-34.61315,-58.37723,3,2,3
00045493,34,64,9,2,3
00045495,-34.61315,-58.37723,3,2,3
00045933,-34.61315,-58.37723,3,2,3
00047126,-31.5375,-68.53639,3,2,3
00047557,-34.61315,-58.37723,3,2,3
00049382,-34.61315,-58.37723,3,2,3
00049410,-28.281,-65.476,3,2,3
00049410,-32.89084,-68.82717,3,2,3
00049410,-31.39296,-58.02089,3,2,3
00049410,-31.2448,-64.1051,3,2,3
00049410,-40.81345,-62.99668,3,2,3
00049410,-27.41813,-59.02392,3,2,3
00049410,-54.48,-68.18,3,2,3
00049410,-30.5544,-69.3756,3,2,3
00049423,-34,-64,9,1,4
00050252,-34,-64,9,1,3
00050353,-34.61315,-58.37723,1,1,3
00050376,-34,-64,9,1,4
00050385,-34.61315,-58.37723,3,1,4
00050540,-34.61315,-58.37723,3,1,4
00050584,-31.63333,-60.7,3,1,4
00050584,-34.65344,-58.61975,3,1,4
00050612,-34,-64,9,1,4
00050725,-34,-64,9,1,4
00050896,-34,-64,9,1,4
00050964,-34,-64,9,1,4
00050972,-34,-64,9,1,4
00051157,-34.61315,-58.37723,3,1,4
00051338,-34.61315,-58.37723,3,1,4
00051439,-34,-64,9,2,3
00056816,-27.46056,-58.98389,4,2,3
00056943,-34,-64,9,2,3
00057048,-34,-64,9,1,2
00057099,-34,-64,9,2,2
00057425,-34,-64,9,2,2
00057492,-34.61315,-58.37723,1,2,2
00057948,-34.61315,-58.37723,1,2,2
00058078,-34.61315,-58.37723,1,2,3
00058371,-31.4135,-64.18105,1,2,3
00058389,-34,-64,9,2,4
00058643,-28.36,-65.17,9,2,4
00058990,-27.46056,-58.98389,3,2,5
00058990,-26.17753,-58.17814,3,2,5
00058990,-24.19456,-65.29712,3,2,5
00058990,-32,-59,3,2,5
00058991,-34,-64,9,2,4
00059111,-34,-64,9,2,4
00059115,-34,-64,9,2,4
00059225,-34.61315,-58.37723,3,2,4
00059338,-34.61315,-58.37723,1,2,5
00059399,-31.63333,-60.7,3,2,4
00059428,-34,-64,9,2,4
00059493,-34,-64,9,2,4
00059495,-25,-59.75,4,2,4
00059639,-34,-64,9,2,4
00060090,-34.61315,-58.37723,1,2,4
00060097,-34.61315,-58.37723,1,2,4
00060100,-34,-64,9,2,4
00060727,-34,-64,9,2,4
00060728,-34,-64,9,2,3
00060741,-34,-64,9,2,3
00060872,-34,-64,9,2,3
00060974,-34.61315,-58.37723,1,2,3
00061062,-34,-64,9,2,3
00061281,-27.4806,-58.8341,1,2,3
00061337,-34,-64,9,2,3
00061377,-34.83333,-58.25,3,2,3
00061512,-34,-64,9,2,3
00061544,-34,-64,9,2,3
00061600,-34,-64,9,1,2
00061755,-34,-64,9,2,3
00061784,-34,-64,9,2,3
00061785,-34,-64,9,1,2
00061903,-38.95161,-68.0591,3,2,3
00061908,-34.61315,-58.37723,3,2,3
00061993,-34.61315,-58.37723,1,2,3
00062088,-34,-64,9,2,3
00062126,-24.19456,-65.29712,3,2,3
00062126,-24.7859,-65.41166,3,2,3
00062399,-27.46056,-58.98389,4,1,3
00062399,-34.61315,-58.37723,4,1,3
00062448,-27.33333,-62.5,3,2,3
00062499,-32,-59,4,2,3
00062505,-34.61315,-58.37723,4,2,3
000000APOYO A LOS ODM,-34,-64,9,2,3
00011261,40.18,44.52,3,2,3
00011261,40.7408,44.866,3,2,3
00011261,40.9143,45.402,3,2,3
00011261,41.2311,44.853,3,2,3
00011261,40.1794,43.916,3,2,3
00011261,40.1954,43.854,3,2,3
00011261,40.1337,43.935,3,2,3
00011261,39.96144,44.54447,3,2,3
00036208,40.18,44.52,3,2,3
00051430,39.9563,44.5506,3,1,3
00051430,40.13768,45.3045,3,1,3
00051430,40.174,44.5122,3,1,3
00051430,40.74103,44.86362,3,1,3
00051430,40.87832,45.14922,3,1,3
00051430,40.88149,45.38985,3,1,3
00051430,41.176,44.993,3,1,3
00051430,40.7942,43.84528,3,1,3
00051430,40.819,44.489,3,1,3
00051430,41.09766,44.67316,3,1,3
00051430,41.0129,44.3841,3,1,3
00051430,40.41667,44.16667,3,1,3
00051430,40.11667,44,3,1,3
00051430,40.41667,44.75,3,1,3
00051430,39.7626,45.3333,3,1,3
00051430,39.54,46.35,3,1,3
00060834,40.16557,44.29462,3,2,3
00062220,40.184,44.5011,3,2,3
00011280,40.3629,49.8297,3,2,3
00037062,40.377642,49.832482,1,2,3
00042114,40.3688,49.8211,3,2,4
00042114,40.793149,48.151505,3,2,4
00044982,40.371397,49.816818,3,1,3
00044982,40.68278,46.36056,3,1,3
00044982,41.80583,46.39795,3,1,3
00044982,40.78997,47.02828,3,1,3
00057347,41.11984,45.453787,4,2,2
00057347,39.603837,47.143192,4,2,2
00058141,40.368226,49.832268,1,1,2
00058141,40.366852,49.829993,1,1,2
00058496,41.095912,45.36581,1,1,2
00059474,40.374847,49.818106,3,1,2
00059474,39.777408,47.618523,3,1,2
00059474,40.695737,46.356812,3,1,2
00059474,41.362251,48.512192,3,1,2
00059474,40.765982,48.213501,3,1,2
00059474,38.76158,48.843155,3,1,2
00059474,40.775342,47.05101,3,1,2
00059474,41.206556,47.166367,3,1,2
00060711,40.445902,49.866154,3,1,3
00060711,41.078963,49.113667,3,1,3
00060785,40.444857,49.869003,4,1,3
00061428,40.3,47.3,9,1,3
00061827,40.389819,49.835486,1,2,3
00062257,40.384213,49.845314,3,1,3
00011342,-3.5,30,9,1,3
00011344,-3.5,30,9,1,3
00025482,-3.5,30,9,1,3
00035744,-3.5,30,9,1,3
00037475,-3.5,30,9,1,4
00037477,-3.5,30,9,1,4
00039512,-3.11667,29.4,4,1,4
00039512,-2.88333,29.25,4,1,4
00039512,-3.3822,29.3644,4,1,4
00039512,-3.94877,29.62438,4,1,4
00039612,-3.11667,29.4,4,1,3
00039612,-2.88333,29.25,4,1,3
00039612,-3.3822,29.3644,4,1,3
00039612,-3.94877,29.62438,4,1,3
00039994,-3.5,30,9,1,3
00040300,-3.5,30,9,2,3
00043773,-3.5,30,9,1,3
00045116,-3.5,30,9,1,3
00045800,-3.5,30,9,1,3
00046514,-3.5,30,9,1,3
00046523,-3.5,30,9,1,3
00046601,-3.5,30,9,2,3
00046630,-3.5,30,9,2,3
00046663,-3.5,30,9,1,2
00046689,-3.5,30,9,1,4
00047079,-3.5,30,9,2,4
00047384,-3.5,30,9,2,4
00049336,-3.5,30,9,2,4
00049687,-3.5,30,9,2,4
00050318,-3.5,30,9,1,4
00056879,-3.5,30,9,2,4
00057554,-3.5,30,9,1,4
00058730,-3.5,30,9,1,4
00059107,-3.5,30,9,1,4
00059157,-6,29.5,3,1,4
00059157,-3.5,30,3,1,4
00059849,-3.5,30,9,2,4
00060803,-3.5,30,9,2,4
00060962,-3.5,30,9,2,4
00061280,-3.5,30,9,2,4
00011480,9.5,2.25,9,2,4
00011481,9.5,2.25,9,2,4
00011482,9.5,2.25,9,2,4
00011484,9.5,2.25,9,2,4
00025483,9.5,2.25,9,2,4
00025484,9.5,2.25,9,2,4
00025485,9.5,2.25,9,2,4
00034261,9.5,2.25,9,2,4
00034332,9.5,2.25,9,2,4
00034696,9.5,2.25,9,2,4
00035059,6.49646,2.60359,3,2,4
00036237,9.5,2.25,9,2,4
00036774,9.5,2.25,9,2,4
00036786,9.5,2.25,9,2,4
00039384,9.5,2.25,9,2,4
00040135,9.5,2.25,9,2,4
00041617,9.5,2.25,9,1,4
00042099,9.5,2.25,9,1,4
00042419,9.5,2.25,9,1,4
00043502,9.5,2.25,9,1,4
00044266,9.5,2.25,9,2,4
00045744,9.5,2.25,9,2,4
00046021,9.5,2.25,9,2,3
00046023,9.5,2.25,9,2,3
00046750,9.5,2.25,9,2,3
00047560,9.5,2.25,9,2,3
00047874,9.5,2.25,9,2,2
00048938,9.5,2.25,9,2,2
00049411,9.5,2.25,9,2,3
00049778,9.5,2.25,9,1,3
00050636,9.5,2.25,9,1,3
00050637,9.5,2.25,9,1,3
00050805,9.5,2.25,9,2,3
00051279,9.5,2.25,9,2,3
00051397,9.5,2.25,9,1,3
00056912,9.73027,2.45032,3,1,4
00056912,8.88649,2.59752,3,1,4
00056912,9.33716,2.63031,3,1,4
00056912,10.26755,2.77158,3,1,4
00056912,11.65022,2.5404,3,1,4
00056912,9.94009,3.21075,3,1,4
00056912,9.58703,2.99607,3,1,4
00056915,7.45,2.626,3,1,3
00056915,7.22097,2.38335,3,1,3
00056916,9.5,2.25,9,2,4
00057188,9.5,2.25,9,2,4
00057588,9.5,2.25,9,2,4
00057962,9.5,2.25,9,2,4
00058613,9.5,2.25,9,2,3
00059395,9.5,2.25,9,2,3
00059407,9.5,2.25,9,2,3
00059414,9.5,2.25,9,2,3
00060364,9.5,2.25,9,1,1
00060494,9.5,2.25,9,1,1
00060591,9.5,2.25,9,2,3
00060692,9.5,2.25,9,2,4
00061139,9.5,2.25,9,2,3
00061195,11.65022,2.5404,3,2,3
00061195,11.4782,2.53086,3,2,3
00061195,11.29845,2.43856,3,2,3
00061735,9.5,2.25,9,1,1
00061968,9.5,2.25,9,1,4
00062496,9.5,2.25,9,2,4
00062516,9.5,2.25,9,1,4
00062713,9.5,2.25,9,1,3
00066629,6.36536,2.41833,3,1,3
00066629,9.33716,2.63031,3,1,3
00066629,6.49646,2.60359,3,1,3
00066629,7.17826,2.0667,3,1,3
00066629,6.63869,1.71674,3,1,3
00066629,10.30416,1.37962,3,1,3
00068055,9.5,2.25,9,1,4
00071263,6.44151,2.5475,4,1,4
00011565,13,-2,9,1,4
00011578,13,-2,9,1,4
00033364,13,-2,9,1,4
00036132,13,-2,9,1,4
00043891,12.36566,-1.53388,3,1,4
00044072,13,-2,9,1,4
00044219,13,-2,9,1,4
00044231,13,-2,9,1,4
00044232,13,-2,9,2,3
00044234,13,-2,9,2,3
00044280,13,-2,9,2,3
00044306,13,-2,9,2,3
00044395,13,-2,9,2,4
00044399,13,-2,9,2,3
00044615,13,-2,9,2,3
00044934,13,-2,9,2,3
00046503,13,-2,9,1,3
00047176,13,-2,9,2,2
00047390,13,-2,9,2,3
00047474,13,-2,9,2,3
00047521,13,-2,9,2,3
00047776,13,-2,9,2,4
00048680,13,-2,9,2,4
00048779,13,-2,9,2,4
00050034,13,-2,9,2,4
00050279,13,-2,9,2,4
00050279,12.25,-3.41667,9,2,4
00050329,13,-2,9,2,3
00050677,13,-2,9,2,5
00050736,13,-2,9,1,3
00051237,13,-2,9,1,4
00051349,12.36566,-1.53388,3,1,4
00056535,13,-2,9,1,4
00057453,12.36566,-1.53388,3,1,4
00057453,13,-2,3,1,4
00057467,12.36566,-1.53388,3,2,3
00057467,13.25,-0.5,3,2,3
00057467,14.66667,-0.33333,3,2,3
00057467,12.25,-3.41667,3,2,3
00057548,13,-2,9,2,3
00057661,12.36566,-1.53388,3,2,3
00058088,13,-2,9,2,5
00058092,12.36566,-1.53388,3,2,3
00058280,13,-2,9,2,5
00058308,13,-2,9,1,4
00058338,13,-2,9,2,3
00059371,13,-2,9,1,4
00059432,12.36566,-1.53388,3,1,4
00059616,12.25,-3.41667,3,2,3
00059798,13,-2,9,2,3
00059960,12.25488,-2.36876,4,2,3
00060110,12.36566,-1.53388,3,2,3
00060110,11.28,-4.32,3,2,3
00062127,12.36566,-1.53388,3,1,2
00062127,11.28,-4.32,3,1,2
00062180,13,-2,9,1,3
00062276,13,-2,9,2,3
00062390,13,-2,9,1,2
00062580,13,-2,9,2,2
00062761,12.36566,-1.53388,3,2,3
00011486,23.7104,90.40744,1,2,5
00011492,24,90,9,2,3
00011498,21.45388,91.96765,3,2,3
00011498,24.63618,92.06419,3,2,3
00011500,24.8118,88.94657,3,2,3
00011500,26,89.25,3,2,3
00011500,24.86667,91.41667,3,2,3
00011500,24.68333,88.25,3,2,3
00011500,25,89,3,2,3
00011500,24.4260457,89.0179332,3,2,3
00011500,24.33333,89.61667,3,2,3
00011500,24.33853,89.98667,3,2,3
00011500,23.66667,89.55,3,2,3
00011500,23.41667,90.16667,3,2,3
00011500,22.35,89.15,3,2,3
00011500,22.5,89.33333,3,2,3
00011500,22.4,89.75,3,2,3
00011500,21.94063,89.78011,3,2,3
00011500,22.33333,90.33333,3,2,3
00011500,22.13333,90.13333,3,2,3
00011500,21.45388,91.96765,3,2,3
00011503,22.63333,92.2,3,2,4
00011503,23.16667,91.9,3,2,4
00011503,22.19534,92.21946,3,2,4
00035765,23.7104,90.40744,4,1,2
00035765,22.3384,91.83168,4,1,2
00035765,24.374,88.60114,4,1,2
00035765,22.80978,89.56439,4,1,2
00035765,24.89904,91.87198,4,1,2
00036925,24,90,9,1,3
00040561,23.7104,90.40744,1,1,1
00040573,24,90,9,1,1
00040768,24,90,9,1,1
00041188,24,90,9,1,1
00041188,23.7104,90.40744,9,1,1
00041911,24,90,9,2,3
00041978,23.7104,90.40744,3,2,3
00041978,25.96667,88.95,3,2,3
00041978,26,89.25,3,2,3
00041978,25.6,89.25,3,2,3
00041978,24.91667,91.76667,3,2,3
00041978,24.4191069,91.7538817,3,2,3
00041978,23.66667,89.55,3,2,3
00041978,23.63333,88.85,3,2,3
00041978,23.41667,90.16667,3,2,3
00041978,23.43333,89.43333,3,2,3
00041978,23.13333,89.6,3,2,3
00041978,24.43944,90.78291,3,2,3
00041978,23.16667,89.91667,3,2,3
00041978,21.94063,89.78011,3,2,3
00041978,22.13333,90.13333,3,2,3
00041978,22.33333,90.33333,3,2,3
00041978,22.3384,91.83168,3,2,3
00041978,21.45388,91.96765,3,2,3
00041978,22.63333,92.2,3,2,3
00045481,24.33333,89.61667,3,1,4
00045481,24.43333,91.41667,3,1,4
00045481,24,90.83333,3,1,4
00045481,22.96667,91.31667,3,1,4
00045481,22.13333,90.13333,3,1,4
00045481,22.35,89.15,3,1,4
00045483,23.7104,90.40744,3,1,4
00045483,24,90,3,1,4
00046297,23.7104,90.40744,3,2,4
00046354,24.33333,89.61667,3,1,4
00046354,24.43333,91.41667,3,1,4
00046354,24,90.83333,3,1,4
00046354,22.96667,91.31667,3,1,4
00046354,22.13333,90.13333,3,1,4
00046354,22.35,89.15,3,1,4
00046354,24,90,3,1,4
00046354,23.7104,90.40744,3,1,4
00047613,24,90,9,1,4
00050306,24,90,9,1,4
00050412,23.7104,90.40744,3,1,4
00050567,21.9211858,90.6441101,3,1,4
00050567,23.0391,90.76808,3,1,4
00050567,24.42804,91.57119,3,1,4
00057768,22.49056,92.07278,3,2,3
00058288,24,90,9,2,3
00058919,25.25,89.5,3,1,4
00058919,24.85098,89.37108,3,1,4
00058919,24.75,90.4,3,1,4
00058919,24,90.83333,3,1,4
00058919,23.98333,91.16667,3,1,4
00058919,23.75,90.58333,3,1,4
00058919,23.46186,91.18504,3,1,4
00058919,23.25,90.83333,3,1,4
00058919,22.91667,90.83333,3,1,4
00058919,23.5,89.16667,3,1,4
00058919,23.43333,89.43333,3,1,4
00058919,23.13333,89.6,3,1,4
00058919,23.16667,89.91667,3,1,4
00058919,22.70497,90.37013,3,1,4
00058919,22.96667,91.31667,3,1,4
00058919,22.6431,90.2,3,1,4
00058919,22.68759,90.64403,3,1,4
00059348,23.7104,90.40744,1,2,3
00060015,24,90,9,2,3
00061275,24,90,9,2,3
00062491,24,90,9,2,3
00062509,23.7104,90.40744,3,2,3
00062785,24.43944,90.78291,3,2,2
00062785,23.98333,91.16667,3,2,2
00062785,24.86667,91.41667,3,2,2
00062785,24.45771,89.70802,3,2,2
00062785,22.80978,89.56439,3,2,2
00062785,22.13333,90.13333,3,2,2
00062785,25.74664,89.25166,3,2,2
00011709,43,25,9,2,3
00042093,43,25,9,2,3
00046789,43,25,9,2,3
00046967,42.69751,23.32415,3,2,3
00057522,42.69751,23.32415,3,1,3
00042330,26,50.5,9,1,3
00044347,26,50.5,9,1,3
00049245,26,50.5,9,2,3
00049377,26.21536,50.5832,3,2,3
00050450,26,50.5,9,2,3
00057437,26,50.5,9,2,3
00058010,26,50.5,9,2,2
00058010,26.21536,50.5832,9,2,2
00058300,26,50.5,9,2,3
00058375,26,50.5,9,2,3
00059750,26.21536,50.5832,3,2,4
00059750,26,50.5,3,2,4
00060058,26,50.5,9,2,2
00060062,26,50.5,9,2,2
00061812,26.21536,50.5832,3,2,3
00037913,44.46,16.401,3,2,4
00037913,43.864,18.414,3,2,4
00037913,44.4633,17.118,3,2,4
00046049,44.114,19.1951,3,2,3
00046049,42.5055,18.1837,3,2,3
00046049,44.626,19.1748,3,2,3
00048025,44.15,17.5,9,1,4
00049292,43.4937,17.026,3,2,3
00049292,44.1046,16.215,3,2,3
00049292,43.759,17.266,3,2,3
00050469,44.15,17.5,9,1,4
00050771,44.15,17.5,9,1,4
00050813,44.15,17.5,9,1,4
00051474,44.15,17.5,9,1,4
00057201,44.15,17.5,9,1,4
00057210,44.15,17.5,9,1,4
00057476,41.285,22.00139,3,1,4
00057476,44.4633,17.118,3,1,4
00057476,41.4833,22.0922,3,1,4
00057476,44.626,19.1748,3,1,4
00057476,42.5055,18.1837,3,1,4
00057476,41.4093,22.2437,3,1,4
00057476,44.114,19.1951,3,1,4
00057476,41.5,21.91667,3,1,4
00058680,44.5257,16.95,3,1,4
00058680,45.1036,16.4834,3,1,4
00058680,43.4937,17.026,3,1,4
00058680,44.3232,18.3134,3,1,4
00058680,42.574,18.513,3,1,4
00058680,45.524,18.192,3,1,4
00058680,45.55,17.3123,3,1,4
00058680,43.5316,18.273,3,1,4
00058775,45.814,17.5914,3,2,3
00058775,44.1046,16.215,3,2,3
00058775,44.114,19.1951,3,2,3
00058775,43.3325,19.418,3,2,3
00058775,43.4756,19.013,3,2,3
00058775,43.404,18.5832,3,2,3
00058775,43.4242,19.55,3,2,3
00058775,43.1531,18.648,3,2,3
00058775,43.52,17.5735,3,2,3
00058775,44.46,16.401,3,2,3
00058775,43.4657,19.1733,3,2,3
00058775,44.239,19.68,3,2,3
00058775,44.3894,16.6236,3,2,3
00058775,44.626,19.1748,3,2,3
00058775,43.4542,18.4558,3,2,3
00060201,44.4633,17.118,3,1,3
00062324,44.15,17.5,9,2,3
00036173,53.54,27.34,3,1,3
00037913,44.2056,17.933,3,2,4
00037913,53,28,3,2,4
00045865,53.54,27.34,3,2,3
00045865,52.4529,25.919,3,2,3
00045865,52.264,30.5831,3,2,3
00045865,53.4118,23.4932,3,2,3
00045865,53.512,25.1858,3,2,3
00045865,53.3032,28.849,3,2,3
00045865,55.4841,27.5638,3,2,3
00045865,54.5339,28.5539,3,2,3
00045865,52.551,23.4115,3,2,3
00045865,55.1125,30.1217,3,2,3
00045865,53.2933,28.6422,3,2,3
00045865,54.134,28.3018,3,2,3
00047772,53.54,27.34,3,2,3
00049101,53.54,27.34,3,2,3
00049101,52.551,23.4115,3,2,3
00049101,53.4118,23.4932,3,2,3
00050513,52.5459,30.554,3,1,4
00050513,51.4713,30.163,3,1,4
00050513,51.5328,26.5045,3,1,4
00050513,53.54,27.34,3,1,4
00050513,52.1449,26.4816,3,1,4
00058307,53.54,27.34,3,1,4
00058307,53.2443,24.3219,3,1,4
00058307,52.1249,24.2123,3,1,4
00058307,55.3719,27.3741,3,1,4
00059965,53.54,27.34,3,2,4
00060930,53.54,27.34,3,2,4
00060960,53.6467,23.91479,3,2,4
00039239,17.25,-88.75,9,2,4
00041811,17.25,-88.75,3,2,4
00042509,17.25,-88.75,9,1,2
00049167,17.25,-88.75,9,2,4
